dateTime,open,low,high,close
17.03.2005,1.3414,1.3342,1.3416,1.3377
18.03.2005,1.3376,1.3264,1.3383,1.3312
21.03.2005,1.3306,1.3138,1.3314,1.3164
22.03.2005,1.3163,1.3053,1.3216,1.3083
23.03.2005,1.3082,1.2958,1.3084,1.2986
24.03.2005,1.2986,1.2932,1.303,1.2939
25.03.2005,1.2939,1.2927,1.2967,1.2955
28.03.2005,1.296,1.2855,1.2961,1.2893
29.03.2005,1.2896,1.2874,1.2953,1.2923
30.03.2005,1.292,1.291,1.2981,1.2913
31.03.2005,1.2913,1.2909,1.3016,1.2961
01.04.2005,1.2961,1.2869,1.3054,1.2905
04.04.2005,1.2883,1.2818,1.2903,1.2851
05.04.2005,1.2852,1.2799,1.2875,1.2851
06.04.2005,1.285,1.2838,1.2907,1.2871
07.04.2005,1.2871,1.2844,1.2937,1.2849
08.04.2005,1.2848,1.2807,1.2929,1.2925
11.04.2005,1.2927,1.2906,1.3,1.2971
12.04.2005,1.2972,1.2862,1.3014,1.2916
13.04.2005,1.2915,1.2848,1.2952,1.2917
14.04.2005,1.2917,1.2767,1.2918,1.2798
15.04.2005,1.2796,1.2777,1.2938,1.2917
18.04.2005,1.2914,1.2875,1.3041,1.3025
19.04.2005,1.3023,1.298,1.3075,1.3054
20.04.2005,1.3054,1.299,1.31,1.3085
21.04.2005,1.3085,1.3024,1.312,1.3046
22.04.2005,1.3048,1.3019,1.309,1.3061
25.04.2005,1.3056,1.2953,1.3056,1.2987
26.04.2005,1.2986,1.2944,1.3011,1.2989
27.04.2005,1.2989,1.2903,1.299,1.2921
28.04.2005,1.2921,1.288,1.2939,1.2899
29.04.2005,1.29,1.2852,1.2976,1.2866
02.05.2005,1.2859,1.2835,1.2872,1.2849
03.05.2005,1.2848,1.2828,1.291,1.2871
04.05.2005,1.2871,1.2869,1.297,1.2952
05.05.2005,1.2951,1.2924,1.2987,1.2955
06.05.2005,1.2953,1.2809,1.2961,1.2821
09.05.2005,1.2814,1.2789,1.2873,1.286
10.05.2005,1.2858,1.2814,1.2887,1.2875
11.05.2005,1.2875,1.2776,1.2907,1.2803
12.05.2005,1.2803,1.2665,1.2812,1.2675
13.05.2005,1.2676,1.2609,1.2686,1.2621
16.05.2005,1.2623,1.258,1.2646,1.263
17.05.2005,1.263,1.2593,1.2661,1.2607
18.05.2005,1.2606,1.2584,1.2687,1.2674
19.05.2005,1.2676,1.2605,1.2688,1.2636
20.05.2005,1.2636,1.2534,1.2651,1.2558
23.05.2005,1.2543,1.2534,1.2595,1.2565
24.05.2005,1.2565,1.2555,1.2626,1.2574
25.05.2005,1.2574,1.255,1.2616,1.26
26.05.2005,1.26,1.2496,1.2611,1.2509
27.05.2005,1.2509,1.2505,1.2585,1.2577
30.05.2005,1.2532,1.2463,1.2543,1.2472
31.05.2005,1.2472,1.2294,1.2484,1.2305
01.06.2005,1.2305,1.2157,1.2338,1.2203
02.06.2005,1.2203,1.2182,1.2294,1.2273
03.06.2005,1.2274,1.2202,1.2337,1.2221
06.06.2005,1.2225,1.2218,1.2291,1.2258
07.06.2005,1.2258,1.2237,1.2311,1.2281
08.06.2005,1.2281,1.2205,1.235,1.2233
09.06.2005,1.2233,1.2176,1.2253,1.2226
10.06.2005,1.2226,1.2107,1.2246,1.2118
13.06.2005,1.2108,1.2027,1.2118,1.2111
14.06.2005,1.2111,1.2021,1.2148,1.2027
15.06.2005,1.2027,1.2016,1.2129,1.2122
16.06.2005,1.2122,1.2057,1.2165,1.2102
17.06.2005,1.2101,1.2089,1.2281,1.2278
20.06.2005,1.2189,1.2123,1.2237,1.2153
21.06.2005,1.2153,1.2068,1.2184,1.2173
22.06.2005,1.2173,1.2097,1.2202,1.2128
23.06.2005,1.2128,1.2016,1.2141,1.2028
24.06.2005,1.2028,1.1984,1.2105,1.21
27.06.2005,1.2095,1.2095,1.2183,1.2169
28.06.2005,1.2167,1.2049,1.2172,1.2064
29.06.2005,1.2064,1.2014,1.2109,1.2067
30.06.2005,1.2067,1.2042,1.2116,1.2092
01.07.2005,1.2085,1.1939,1.2102,1.1946
04.07.2005,1.1929,1.1888,1.1946,1.1895
05.07.2005,1.1894,1.1866,1.1936,1.1915
06.07.2005,1.1916,1.1891,1.1949,1.1931
07.07.2005,1.1931,1.1907,1.2037,1.1949
08.07.2005,1.1949,1.1872,1.1984,1.1956
11.07.2005,1.1965,1.1957,1.2083,1.2073
12.07.2005,1.2073,1.2052,1.2253,1.2236
13.07.2005,1.2236,1.2072,1.2237,1.2079
14.07.2005,1.2081,1.2056,1.2122,1.2081
15.07.2005,1.2081,1.2021,1.2134,1.2039
18.07.2005,1.2021,1.2021,1.2086,1.2048
19.07.2005,1.2048,1.1951,1.2063,1.2028
20.07.2005,1.2027,1.1995,1.2184,1.2147
21.07.2005,1.2149,1.2098,1.2247,1.2161
22.07.2005,1.2161,1.2054,1.2186,1.2059
25.07.2005,1.2051,1.2026,1.2084,1.2066
26.07.2005,1.2066,1.1979,1.2067,1.2022
27.07.2005,1.202,1.1964,1.2082,1.206
28.07.2005,1.206,1.2035,1.2147,1.2125
29.07.2005,1.2125,1.2074,1.2157,1.2122
01.08.2005,1.2121,1.2118,1.2244,1.2172
02.08.2005,1.2172,1.217,1.2247,1.2193
03.08.2005,1.2193,1.2148,1.2341,1.233
04.08.2005,1.233,1.2299,1.24,1.2386
05.08.2005,1.2385,1.2311,1.2392,1.2349
08.08.2005,1.2335,1.2314,1.2387,1.2345
09.08.2005,1.2345,1.2329,1.2412,1.2375
10.08.2005,1.2374,1.2334,1.2423,1.2386
11.08.2005,1.2387,1.2376,1.2473,1.2466
12.08.2005,1.2466,1.2382,1.2482,1.2436
15.08.2005,1.245,1.2343,1.2454,1.2365
16.08.2005,1.2366,1.2295,1.2371,1.2352
17.08.2005,1.2352,1.226,1.2366,1.2273
18.08.2005,1.2275,1.2157,1.2292,1.2173
19.08.2005,1.2173,1.2124,1.2191,1.2161
22.08.2005,1.2164,1.2156,1.224,1.2222
23.08.2005,1.2222,1.2189,1.2251,1.2228
24.08.2005,1.2228,1.2161,1.2277,1.2269
25.08.2005,1.2269,1.2255,1.2324,1.2295
26.08.2005,1.2296,1.227,1.2338,1.2282
29.08.2005,1.2282,1.2214,1.2343,1.2221
30.08.2005,1.2221,1.2169,1.2235,1.2215
31.08.2005,1.2215,1.2186,1.2354,1.2338
01.09.2005,1.2337,1.2325,1.2521,1.2491
02.09.2005,1.2491,1.2465,1.2586,1.2542
05.09.2005,1.2532,1.2511,1.2582,1.254
06.09.2005,1.254,1.2442,1.2541,1.2464
07.09.2005,1.2463,1.2405,1.2534,1.2409
08.09.2005,1.2409,1.2381,1.2451,1.2394
09.09.2005,1.2394,1.2374,1.2456,1.2411
12.09.2005,1.2401,1.227,1.2413,1.2275
13.09.2005,1.2276,1.2244,1.2314,1.2267
14.09.2005,1.2267,1.2256,1.2324,1.2281
15.09.2005,1.2281,1.2192,1.2283,1.222
16.09.2005,1.222,1.22,1.2307,1.2231
19.09.2005,1.2161,1.21,1.2172,1.2134
20.09.2005,1.2133,1.211,1.2186,1.2117
21.09.2005,1.2117,1.211,1.2237,1.2222
22.09.2005,1.2222,1.2132,1.2266,1.2146
23.09.2005,1.2148,1.2042,1.2165,1.2045
26.09.2005,1.2025,1.201,1.2078,1.2067
27.09.2005,1.2067,1.1977,1.2078,1.2014
28.09.2005,1.2014,1.1991,1.2052,1.2042
29.09.2005,1.2042,1.2005,1.2073,1.2033
30.09.2005,1.2033,1.1996,1.2087,1.2018
03.10.2005,1.2021,1.1901,1.2028,1.1916
04.10.2005,1.1916,1.1899,1.1945,1.1917
05.10.2005,1.1917,1.1913,1.2007,1.2006
06.10.2005,1.201,1.1991,1.2202,1.2181
07.10.2005,1.2179,1.2092,1.218,1.2122
10.10.2005,1.2115,1.2039,1.215,1.2065
11.10.2005,1.2064,1.1974,1.2064,1.1987
12.10.2005,1.1986,1.1952,1.2049,1.2025
13.10.2005,1.2025,1.1912,1.2035,1.2023
14.10.2005,1.2024,1.1979,1.2104,1.2085
17.10.2005,1.2076,1.201,1.2119,1.2016
18.10.2005,1.2016,1.1914,1.2018,1.1963
19.10.2005,1.1963,1.1874,1.2,1.1993
20.10.2005,1.1993,1.1947,1.2021,1.2016
21.10.2005,1.2016,1.1928,1.2074,1.1948
24.10.2005,1.1942,1.192,1.2018,1.1977
25.10.2005,1.1976,1.1935,1.2115,1.2109
26.10.2005,1.2108,1.2048,1.2134,1.2056
27.10.2005,1.2055,1.2042,1.217,1.2136
28.10.2005,1.2136,1.2048,1.2168,1.2064
31.10.2005,1.2061,1.1967,1.2086,1.1982
01.11.2005,1.198,1.1972,1.2038,1.2033
02.11.2005,1.2032,1.1986,1.2081,1.2071
03.11.2005,1.2071,1.1933,1.2078,1.1939
04.11.2005,1.1939,1.1802,1.199,1.1821
07.11.2005,1.1802,1.1775,1.1829,1.1786
08.11.2005,1.1786,1.1708,1.1795,1.1777
09.11.2005,1.1778,1.1717,1.1787,1.1766
10.11.2005,1.1765,1.1676,1.1793,1.1688
11.11.2005,1.1689,1.1669,1.1729,1.1728
14.11.2005,1.1717,1.1659,1.1771,1.1691
15.11.2005,1.1691,1.1638,1.1726,1.1717
16.11.2005,1.1717,1.1644,1.1735,1.1669
17.11.2005,1.1669,1.1641,1.176,1.174
18.11.2005,1.1741,1.1662,1.1791,1.1767
21.11.2005,1.1775,1.1717,1.1834,1.1724
22.11.2005,1.1723,1.1685,1.1821,1.1818
23.11.2005,1.1819,1.1762,1.1857,1.1809
24.11.2005,1.1808,1.1769,1.1821,1.1777
25.11.2005,1.1778,1.1708,1.1781,1.1723
28.11.2005,1.1704,1.168,1.1899,1.1844
29.11.2005,1.1844,1.1737,1.1859,1.1762
30.11.2005,1.1765,1.1753,1.18,1.1788
01.12.2005,1.1788,1.1689,1.1801,1.1737
02.12.2005,1.1737,1.166,1.1747,1.1715
05.12.2005,1.1697,1.1687,1.1816,1.179
06.12.2005,1.179,1.1754,1.1804,1.1777
07.12.2005,1.1777,1.1703,1.18,1.171
08.12.2005,1.171,1.1702,1.1846,1.1815
09.12.2005,1.1815,1.1765,1.1835,1.1813
12.12.2005,1.1787,1.1783,1.1979,1.1952
13.12.2005,1.1951,1.1904,1.1983,1.1932
14.12.2005,1.1933,1.1932,1.2058,1.1991
15.12.2005,1.1989,1.1934,1.2036,1.1968
16.12.2005,1.1968,1.1935,1.2023,1.2011
19.12.2005,1.2025,1.1973,1.2035,1.1999
20.12.2005,1.1999,1.1838,1.2011,1.1861
21.12.2005,1.186,1.1799,1.1908,1.1832
22.12.2005,1.183,1.1809,1.1894,1.187
23.12.2005,1.187,1.183,1.1883,1.187
26.12.2005,1.1857,1.1831,1.1871,1.1845
27.12.2005,1.1845,1.1824,1.1875,1.1827
28.12.2005,1.1827,1.181,1.1929,1.1835
29.12.2005,1.1835,1.1818,1.1878,1.1839
30.12.2005,1.1839,1.1776,1.1885,1.1837
02.01.2006,1.1844,1.18,1.1863,1.1818
03.01.2006,1.1818,1.181,1.2028,1.2012
04.01.2006,1.2012,1.2012,1.2142,1.2105
05.01.2006,1.2105,1.2064,1.2118,1.2095
06.01.2006,1.2097,1.2078,1.2178,1.2151
09.01.2006,1.2141,1.2052,1.2151,1.2079
10.01.2006,1.2079,1.2035,1.2107,1.2057
11.01.2006,1.2057,1.2044,1.2142,1.2138
12.01.2006,1.2138,1.2006,1.216,1.2031
13.01.2006,1.203,1.2028,1.214,1.2132
16.01.2006,1.2151,1.2105,1.2172,1.2113
17.01.2006,1.2113,1.2049,1.2138,1.2114
18.01.2006,1.2113,1.2069,1.2156,1.2115
19.01.2006,1.2116,1.2053,1.2121,1.2089
20.01.2006,1.2088,1.204,1.2137,1.2135
23.01.2006,1.2142,1.214,1.2308,1.2295
24.01.2006,1.2294,1.2256,1.2319,1.2266
25.01.2006,1.2267,1.2234,1.232,1.224
26.01.2006,1.224,1.2197,1.2266,1.2199
27.01.2006,1.2204,1.2085,1.2232,1.2098
30.01.2006,1.2103,1.2062,1.2112,1.209
31.01.2006,1.209,1.2077,1.2186,1.2147
01.02.2006,1.2143,1.2046,1.2161,1.2056
02.02.2006,1.2056,1.2031,1.2105,1.2085
03.02.2006,1.2085,1.1969,1.2108,1.2018
06.02.2006,1.203,1.1945,1.2043,1.1969
07.02.2006,1.197,1.194,1.2012,1.1983
08.02.2006,1.1983,1.1922,1.1992,1.1954
09.02.2006,1.1955,1.1946,1.1992,1.1983
10.02.2006,1.1983,1.189,1.2023,1.1894
13.02.2006,1.1893,1.1877,1.1917,1.1899
14.02.2006,1.1899,1.1858,1.1921,1.1911
15.02.2006,1.1911,1.1869,1.1952,1.1891
16.02.2006,1.1891,1.1848,1.1906,1.19
17.02.2006,1.1901,1.1857,1.194,1.1931
20.02.2006,1.1925,1.1922,1.1972,1.1934
21.02.2006,1.1934,1.189,1.1935,1.1905
22.02.2006,1.1905,1.1862,1.1927,1.1908
23.02.2006,1.1908,1.1891,1.1966,1.1916
24.02.2006,1.1917,1.1863,1.1931,1.1867
27.02.2006,1.1862,1.1824,1.1875,1.1845
28.02.2006,1.1844,1.1834,1.1938,1.1926
01.03.2006,1.1926,1.189,1.1971,1.1919
02.03.2006,1.192,1.1912,1.2042,1.2031
03.03.2006,1.2031,1.1995,1.2049,1.2034
06.03.2006,1.2048,1.1989,1.2091,1.2007
07.03.2006,1.2006,1.1867,1.2019,1.1885
08.03.2006,1.1885,1.1872,1.1938,1.1926
09.03.2006,1.1926,1.1899,1.1949,1.1905
10.03.2006,1.1904,1.1859,1.1925,1.1913
13.03.2006,1.1912,1.1912,1.1966,1.1959
14.03.2006,1.1959,1.194,1.2028,1.2014
15.03.2006,1.2014,1.2004,1.2071,1.2066
16.03.2006,1.2065,1.2035,1.2187,1.217
17.03.2006,1.217,1.214,1.2205,1.2191
20.03.2006,1.2177,1.2146,1.2194,1.2157
21.03.2006,1.2158,1.2075,1.2163,1.2105
22.03.2006,1.211,1.2063,1.2112,1.2074
23.03.2006,1.2076,1.1954,1.2078,1.1966
24.03.2006,1.1966,1.1951,1.2044,1.2035
27.03.2006,1.2036,1.2004,1.2055,1.2012
28.03.2006,1.2014,1.1991,1.2104,1.1998
29.03.2006,1.1998,1.1978,1.2047,1.2023
30.03.2006,1.2022,1.2019,1.217,1.216
31.03.2006,1.216,1.2082,1.2173,1.2119
03.04.2006,1.2114,1.2032,1.2146,1.2129
04.04.2006,1.2129,1.2119,1.2273,1.2257
05.04.2006,1.2257,1.2241,1.2303,1.229
06.04.2006,1.2289,1.2196,1.2328,1.2216
07.04.2006,1.2215,1.209,1.2222,1.2099
10.04.2006,1.2105,1.2075,1.2127,1.2112
11.04.2006,1.2112,1.2089,1.2151,1.2137
12.04.2006,1.2138,1.2065,1.2165,1.2101
13.04.2006,1.2101,1.2068,1.2129,1.2105
14.04.2006,1.2105,1.2097,1.2114,1.2109
17.04.2006,1.212,1.2118,1.2285,1.2254
18.04.2006,1.2254,1.2223,1.2365,1.2364
19.04.2006,1.2365,1.2285,1.2393,1.2374
20.04.2006,1.2374,1.2286,1.2376,1.2312
21.04.2006,1.2313,1.2266,1.2356,1.2344
24.04.2006,1.237,1.2333,1.2411,1.238
25.04.2006,1.238,1.2365,1.2436,1.2426
26.04.2006,1.2425,1.2384,1.2467,1.2445
27.04.2006,1.2445,1.2404,1.2545,1.2527
28.04.2006,1.2527,1.2519,1.2632,1.2613
01.05.2006,1.2628,1.2554,1.2687,1.2565
02.05.2006,1.2565,1.2558,1.2665,1.261
03.05.2006,1.261,1.259,1.2666,1.2628
04.05.2006,1.2628,1.2571,1.2721,1.2695
05.05.2006,1.2695,1.2673,1.2761,1.2727
08.05.2006,1.2743,1.269,1.2784,1.2698
09.05.2006,1.2699,1.266,1.278,1.276
10.05.2006,1.276,1.275,1.2828,1.2781
11.05.2006,1.2781,1.2684,1.2869,1.2833
12.05.2006,1.2833,1.2831,1.2952,1.2926
15.05.2006,1.2944,1.2777,1.297,1.2797
16.05.2006,1.2797,1.2769,1.2865,1.2858
17.05.2006,1.2858,1.27,1.2915,1.2723
18.05.2006,1.2724,1.2723,1.287,1.2854
19.05.2006,1.2853,1.2693,1.2862,1.277
22.05.2006,1.2756,1.2694,1.2883,1.2857
23.05.2006,1.2857,1.2788,1.2876,1.2788
24.05.2006,1.2787,1.273,1.2887,1.2755
25.05.2006,1.2755,1.2746,1.2823,1.2822
26.05.2006,1.2823,1.27,1.283,1.2723
29.05.2006,1.2729,1.2717,1.2765,1.2746
30.05.2006,1.2746,1.2741,1.2904,1.2872
31.05.2006,1.2872,1.2804,1.29,1.2814
01.06.2006,1.2814,1.2722,1.2821,1.2811
02.06.2006,1.2812,1.2795,1.2936,1.2919
05.06.2006,1.2925,1.2902,1.2976,1.2902
06.06.2006,1.2902,1.2808,1.2932,1.2821
07.06.2006,1.2821,1.2759,1.2835,1.2799
08.06.2006,1.28,1.2625,1.2805,1.2647
09.06.2006,1.2647,1.2595,1.268,1.2637
12.06.2006,1.2612,1.2565,1.2649,1.2578
13.06.2006,1.2578,1.2529,1.2612,1.2542
14.06.2006,1.2542,1.2533,1.2644,1.2603
15.06.2006,1.2603,1.2581,1.2655,1.2629
16.06.2006,1.2629,1.2616,1.2668,1.2637
19.06.2006,1.2646,1.2551,1.2648,1.2573
20.06.2006,1.2573,1.2538,1.2614,1.2582
21.06.2006,1.2581,1.2581,1.2675,1.2663
22.06.2006,1.2664,1.255,1.2676,1.2569
23.06.2006,1.2569,1.2477,1.2585,1.2509
26.06.2006,1.2505,1.2501,1.2601,1.2586
27.06.2006,1.2586,1.256,1.2616,1.2572
28.06.2006,1.2572,1.2514,1.2582,1.2545
29.06.2006,1.2545,1.2519,1.2666,1.2664
30.06.2006,1.2664,1.2656,1.2787,1.2787
03.07.2006,1.2786,1.276,1.2819,1.279
04.07.2006,1.279,1.2786,1.2819,1.2787
05.07.2006,1.2787,1.2705,1.2835,1.2721
06.07.2006,1.2721,1.2718,1.278,1.2776
07.07.2006,1.2776,1.2765,1.2857,1.2813
10.07.2006,1.281,1.272,1.2814,1.2736
11.07.2006,1.2736,1.2704,1.2775,1.2764
12.07.2006,1.2764,1.2675,1.2776,1.2699
13.07.2006,1.2698,1.2665,1.2727,1.2689
14.07.2006,1.269,1.2625,1.2695,1.2644
17.07.2006,1.2633,1.2509,1.2643,1.2518
18.07.2006,1.2518,1.2474,1.2556,1.2505
19.07.2006,1.2505,1.2458,1.2606,1.2591
20.07.2006,1.2591,1.2586,1.2651,1.2624
21.07.2006,1.2624,1.2624,1.2693,1.2693
24.07.2006,1.2702,1.2609,1.2704,1.2631
25.07.2006,1.2631,1.2562,1.2668,1.2578
26.07.2006,1.2578,1.2558,1.2722,1.2711
27.07.2006,1.2711,1.268,1.2768,1.2694
28.07.2006,1.2694,1.2658,1.2766,1.2747
31.07.2006,1.2763,1.2739,1.278,1.2765
01.08.2006,1.2765,1.2718,1.2826,1.282
02.08.2006,1.282,1.2774,1.2832,1.2789
03.08.2006,1.2788,1.274,1.283,1.28
04.08.2006,1.28,1.2775,1.2907,1.2874
07.08.2006,1.2882,1.2815,1.289,1.2815
08.08.2006,1.2814,1.2805,1.2889,1.2819
09.08.2006,1.2819,1.2764,1.2898,1.2861
10.08.2006,1.2862,1.2746,1.291,1.2791
11.08.2006,1.2791,1.2714,1.2795,1.273
14.08.2006,1.271,1.2708,1.276,1.2721
15.08.2006,1.2721,1.2695,1.2801,1.2783
16.08.2006,1.2783,1.2768,1.2861,1.2841
17.08.2006,1.2841,1.2811,1.2883,1.2824
18.08.2006,1.2823,1.278,1.2842,1.2827
21.08.2006,1.2825,1.2825,1.2936,1.2884
22.08.2006,1.2884,1.2782,1.2885,1.2804
23.08.2006,1.2804,1.2775,1.2848,1.2785
24.08.2006,1.2785,1.2749,1.284,1.2762
25.08.2006,1.2762,1.2724,1.278,1.2753
28.08.2006,1.2758,1.2754,1.2818,1.2784
29.08.2006,1.2784,1.2749,1.2836,1.2828
30.08.2006,1.2827,1.2809,1.285,1.2835
31.08.2006,1.2835,1.2784,1.2876,1.2804
01.09.2006,1.2804,1.2754,1.2844,1.2835
04.09.2006,1.2842,1.2838,1.2871,1.2858
05.09.2006,1.2857,1.2795,1.2861,1.2815
06.09.2006,1.2816,1.277,1.2829,1.2803
07.09.2006,1.2803,1.2706,1.2828,1.2731
08.09.2006,1.2732,1.265,1.2737,1.2674
11.09.2006,1.2664,1.2648,1.2736,1.2697
12.09.2006,1.2697,1.2671,1.2732,1.2681
13.09.2006,1.2681,1.2664,1.2714,1.2696
14.09.2006,1.2696,1.2674,1.275,1.2721
15.09.2006,1.2721,1.263,1.2733,1.2659
18.09.2006,1.2632,1.263,1.2707,1.2701
19.09.2006,1.2701,1.265,1.2723,1.267
20.09.2006,1.267,1.2663,1.2727,1.2685
21.09.2006,1.2686,1.2681,1.2796,1.278
22.09.2006,1.2779,1.2775,1.2828,1.2785
25.09.2006,1.2788,1.273,1.2817,1.2744
26.09.2006,1.2744,1.2661,1.2759,1.2681
27.09.2006,1.2681,1.267,1.2716,1.2699
28.09.2006,1.2699,1.2677,1.273,1.2693
29.09.2006,1.2693,1.2638,1.271,1.2679
02.10.2006,1.268,1.266,1.2755,1.2737
03.10.2006,1.2737,1.2718,1.2762,1.2727
04.10.2006,1.2727,1.2667,1.2737,1.2713
05.10.2006,1.2713,1.2671,1.2723,1.2687
06.10.2006,1.2687,1.2571,1.2712,1.2592
09.10.2006,1.2587,1.2583,1.2611,1.2591
10.10.2006,1.2591,1.2515,1.2611,1.2533
11.10.2006,1.2533,1.2501,1.2555,1.252
12.10.2006,1.252,1.2516,1.2563,1.2556
13.10.2006,1.2556,1.2482,1.2575,1.2506
16.10.2006,1.25,1.2488,1.2535,1.253
17.10.2006,1.253,1.2508,1.2563,1.2536
18.10.2006,1.2536,1.25,1.2556,1.253
19.10.2006,1.253,1.253,1.2639,1.2622
20.10.2006,1.2622,1.2596,1.2637,1.2616
23.10.2006,1.2614,1.2535,1.2619,1.2546
24.10.2006,1.2546,1.2524,1.2575,1.2551
25.10.2006,1.2552,1.2551,1.2619,1.2604
26.10.2006,1.2605,1.2604,1.2699,1.2686
27.10.2006,1.2686,1.2662,1.2748,1.2732
30.10.2006,1.2727,1.2698,1.2732,1.2713
31.10.2006,1.2713,1.2678,1.278,1.2763
01.11.2006,1.2763,1.2741,1.2796,1.2754
02.11.2006,1.2754,1.2737,1.2782,1.2776
03.11.2006,1.2776,1.2681,1.2786,1.2714
06.11.2006,1.2713,1.2688,1.273,1.273
07.11.2006,1.273,1.2721,1.2816,1.2781
08.11.2006,1.2781,1.2745,1.2804,1.2756
09.11.2006,1.2755,1.2749,1.2845,1.2836
10.11.2006,1.2835,1.2829,1.2897,1.2844
13.11.2006,1.285,1.2794,1.2876,1.2806
14.11.2006,1.2806,1.2789,1.2868,1.2808
15.11.2006,1.2808,1.2773,1.2831,1.283
16.11.2006,1.2829,1.2783,1.2838,1.2795
17.11.2006,1.2795,1.2761,1.2842,1.2823
20.11.2006,1.2824,1.2804,1.2849,1.2815
21.11.2006,1.2815,1.2797,1.2851,1.2846
22.11.2006,1.2845,1.2839,1.2954,1.2939
23.11.2006,1.2939,1.2926,1.2973,1.2946
24.11.2006,1.2946,1.2946,1.3106,1.3093
27.11.2006,1.3159,1.3086,1.3159,1.3131
28.11.2006,1.3131,1.3117,1.3206,1.3192
29.11.2006,1.3192,1.3131,1.3216,1.315
30.11.2006,1.3151,1.314,1.3272,1.3238
01.12.2006,1.3238,1.3218,1.3346,1.3334
04.12.2006,1.3362,1.3281,1.3364,1.3338
05.12.2006,1.3338,1.3286,1.3361,1.3313
06.12.2006,1.3313,1.3254,1.3339,1.3278
07.12.2006,1.3278,1.3274,1.3322,1.3282
08.12.2006,1.3282,1.3191,1.3361,1.3201
11.12.2006,1.3182,1.3129,1.3261,1.3249
12.12.2006,1.3249,1.3212,1.329,1.3282
13.12.2006,1.3282,1.319,1.3285,1.3205
14.12.2006,1.3205,1.3139,1.325,1.3151
15.12.2006,1.3151,1.3059,1.3183,1.3082
18.12.2006,1.3082,1.3051,1.3116,1.3096
19.12.2006,1.3096,1.3082,1.3213,1.3195
20.12.2006,1.3195,1.3159,1.3243,1.3174
21.12.2006,1.3174,1.3139,1.3211,1.3179
22.12.2006,1.3179,1.3108,1.321,1.3139
25.12.2006,1.3134,1.3126,1.314,1.3139
26.12.2006,1.3138,1.3089,1.314,1.3101
27.12.2006,1.3101,1.3094,1.3175,1.3127
28.12.2006,1.3127,1.3105,1.3198,1.3147
29.12.2006,1.3147,1.3136,1.3202,1.3199
01.01.2007,1.3198,1.3197,1.3206,1.3205
02.01.2007,1.3205,1.3205,1.3294,1.3276
03.01.2007,1.3276,1.3146,1.3288,1.3161
04.01.2007,1.3161,1.3075,1.3177,1.3089
05.01.2007,1.3089,1.298,1.3103,1.3001
08.01.2007,1.3009,1.2972,1.3033,1.3027
09.01.2007,1.3027,1.2985,1.305,1.2992
10.01.2007,1.2992,1.293,1.2999,1.2937
11.01.2007,1.2937,1.288,1.3013,1.2894
12.01.2007,1.2894,1.2865,1.2942,1.2915
15.01.2007,1.2925,1.2914,1.2955,1.2932
16.01.2007,1.2932,1.2907,1.2987,1.2915
17.01.2007,1.2915,1.2896,1.2948,1.2937
18.01.2007,1.2937,1.2896,1.2974,1.296
19.01.2007,1.296,1.2912,1.2998,1.296
22.01.2007,1.2955,1.2922,1.2975,1.2941
23.01.2007,1.2941,1.2928,1.3042,1.3019
24.01.2007,1.3019,1.2947,1.3034,1.296
25.01.2007,1.296,1.2914,1.3,1.2927
26.01.2007,1.2927,1.2877,1.2942,1.2911
29.01.2007,1.2921,1.2897,1.2964,1.2956
30.01.2007,1.2956,1.2944,1.2979,1.2963
31.01.2007,1.2962,1.2924,1.3034,1.3022
01.02.2007,1.3022,1.3002,1.305,1.3021
02.02.2007,1.3021,1.2949,1.3061,1.2964
05.02.2007,1.2953,1.2913,1.2964,1.2928
06.02.2007,1.2928,1.2911,1.299,1.2983
07.02.2007,1.2983,1.2971,1.3022,1.3014
08.02.2007,1.3014,1.2974,1.3041,1.3037
09.02.2007,1.3036,1.2982,1.3042,1.3002
12.02.2007,1.3016,1.2939,1.3034,1.2959
13.02.2007,1.2959,1.2953,1.3042,1.3034
14.02.2007,1.3034,1.3023,1.3148,1.3132
15.02.2007,1.3132,1.3118,1.317,1.3135
16.02.2007,1.3135,1.3093,1.3143,1.3137
19.02.2007,1.3155,1.3121,1.316,1.3148
20.02.2007,1.3148,1.3128,1.3187,1.3134
21.02.2007,1.3134,1.311,1.3164,1.3139
22.02.2007,1.314,1.308,1.3141,1.3125
23.02.2007,1.3125,1.31,1.3186,1.3163
26.02.2007,1.3173,1.315,1.3196,1.3188
27.02.2007,1.3188,1.3159,1.3257,1.3237
28.02.2007,1.3238,1.3179,1.3238,1.3223
01.03.2007,1.3223,1.3154,1.3237,1.3173
02.03.2007,1.3173,1.3141,1.3199,1.319
05.03.2007,1.3205,1.3071,1.3209,1.308
06.03.2007,1.308,1.308,1.3129,1.3125
07.03.2007,1.3124,1.3109,1.3183,1.3177
08.03.2007,1.3176,1.3116,1.318,1.3131
09.03.2007,1.3131,1.3085,1.3157,1.3112
12.03.2007,1.3114,1.3107,1.3197,1.3187
13.03.2007,1.3187,1.3154,1.322,1.3192
14.03.2007,1.3192,1.3176,1.3243,1.3215
15.03.2007,1.3215,1.3192,1.3249,1.3237
16.03.2007,1.3237,1.3237,1.3337,1.3314
19.03.2007,1.3315,1.3278,1.3323,1.3304
20.03.2007,1.3304,1.327,1.332,1.3316
21.03.2007,1.3315,1.3288,1.3387,1.3386
22.03.2007,1.3386,1.331,1.3409,1.3325
